timestamp_ms,ax,ay,az,gx,gy,gz,label
15400,2.16,-0.90,10.30,0.25,-0.11,-0.04,walking
15420,1.37,-1.69,10.54,0.17,-0.04,0.02,walking
15440,1.68,-2.02,10.18,0.19,-0.12,0.09,walking
15460,2.02,-1.92,9.87,0.27,-0.11,0.10,walking
15480,1.87,-1.93,9.65,0.28,-0.12,0.12,walking
15500,1.62,-1.86,9.93,0.18,-0.21,0.18,walking
15520,2.06,-1.70,10.21,0.09,-0.21,0.23,walking
15540,2.55,-1.55,10.53,0.06,-0.11,0.21,walking
15560,2.29,-1.66,10.50,0.07,-0.04,0.15,walking
15580,1.71,-1.79,10.72,0.03,-0.02,0.15,walking
15600,1.94,-1.66,11.02,-0.00,-0.02,0.16,walking
15620,2.50,-1.58,10.76,0.04,0.01,0.09,walking
15640,2.28,-1.64,9.85,0.05,0.15,0.01,walking
15660,1.50,-2.01,9.82,-0.02,0.20,0.02,walking
15680,1.19,-2.34,10.37,-0.07,0.04,0.10,walking
15700,1.72,-2.28,10.05,-0.04,-0.04,0.15,walking
15720,1.96,-2.18,9.78,-0.02,0.11,0.15,walking
15740,1.36,-2.63,10.02,-0.10,0.13,0.20,walking
15760,1.70,-2.57,10.20,-0.20,0.04,0.28,walking
15780,2.37,-2.34,10.07,-0.24,0.08,0.28,walking
15800,2.58,-2.22,10.32,-0.23,0.25,0.21,walking
15820,1.76,-2.60,10.75,-0.25,0.26,0.17,walking
15840,1.69,-2.62,10.09,-0.34,0.17,0.22,walking
15860,1.65,-2.73,9.78,-0.43,0.24,0.28,walking
15880,1.98,-2.90,9.84,-0.42,0.30,0.30,walking
15900,1.83,-2.78,10.59,-0.28,0.35,0.29,walking
15920,1.50,-2.04,11.34,-0.12,0.25,0.27,walking
15940,1.39,-1.08,10.59,-0.05,0.20,0.24,walking
15960,0.90,-0.89,9.69,-0.07,0.26,0.23,walking
15980,-0.40,-1.92,9.31,-0.09,0.24,0.32,walking
16000,-1.06,-2.76,9.49,-0.05,0.02,0.52,walking
16020,-0.12,-2.46,9.34,0.05,-0.26,0.68,walking
16040,1.52,-1.66,9.24,0.19,-0.41,0.67,walking
16060,2.62,-1.01,8.87,0.20,-0.38,0.52,walking
16080,2.63,-1.03,9.24,0.05,-0.13,0.37,walking
16100,2.59,-1.42,10.18,-0.05,-0.01,0.23,walking
16120,2.27,-1.89,10.92,0.02,-0.08,0.09,walking
16140,1.58,-2.60,10.38,0.14,-0.24,0.04,walking
16160,0.99,-2.94,10.13,0.19,-0.20,0.14,walking
16180,1.07,-2.90,10.40,0.15,-0.23,0.29,walking
16200,1.38,-2.72,10.61,0.15,-0.33,0.38,walking
16220,1.06,-2.73,10.58,0.20,-0.44,0.42,walking
16240,1.08,-2.65,10.08,0.24,-0.53,0.47,walking
